created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 11 23:34:19 +0000 2024;1756824014549664068;"Dirty vote viral banget ya. Sampe pasukan goceng sekali komen juga dikerahkan maksimal untuk sekedar komen "udah nonton film ini, makin yakin untuk pilih 02"  hahahahaa";0;0;3;15;in;714681332710957058;1756824014549664068;nety_rusi;https://twitter.com/nety_rusi/status/1756824014549664068
Sun Feb 11 23:34:19 +0000 2024;1756824010862813440;"Yang meributkan Partai Demokrat.   Dokumen ini diributkan menjelang kedatangan Ganjar ke Papua.  Film Dirty Vote tidak membahas kejanggalan ini.   Inilah yang membuat terasa aneh, walaupun film itu cukup bagus. Ada apa Dirty Vote?";0;0;0;0;in;2557982923;1756823656020554036;171cakmus;https://twitter.com/171cakmus/status/1756824010862813440
Sun Feb 11 23:34:13 +0000 2024;1756823987592765695;"@tvOneNews @bawaslu_RI harusnya yg paling ketohok film dirty vote, lakukan tugasmu dg benar! Kawal pemilu dengan baik.";0;0;0;0;in;1428997251301474307;1756710324391268730;MustaFEnerba;https://twitter.com/MustaFEnerba/status/1756823987592765695
Sun Feb 11 23:34:10 +0000 2024;1756823976771543302;"Komentar Menohok Dokter Tirta Soal TKN Prabowo-Gibran yang Kebakaran Jenggot Gara-gara Film Dirty Vote, katanya... https://t.co/PleTdcCf04";8;27;95;327;in;55507370;1756823976771543302;tvOneNews;https://twitter.com/tvOneNews/status/1756823976771543302
Sun Feb 11 23:34:10 +0000 2024;1756823973512548733;"Film Dirty Vote: Didanai Patungan, Digarap Dua Minggu dan Ditonton 1,6 Juta Kali https://t.co/sJJl6ZhEWS";3;3;84;167;in;887743587579944960;1756823973512548733;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1756823973512548733
Sun Feb 11 23:34:10 +0000 2024;1756823973093081389;"@deadxoon snap soal dirty vote qkwkwkw temen rl gue kebanyakan pilih tengah";0;1;0;0;in;1647448430745358338;1756821983491437054;svnaddict;https://twitter.com/svnaddict/status/1756823973093081389
Sun Feb 11 23:34:04 +0000 2024;1756823951760822707;"TKN: Film Dirty Vote Bernada Fitnah dan Tidak Ilmiah https://t.co/0LP09pmfTl";67;819;102;561;in;55507370;1756823951760822707;tvOneNews;https://twitter.com/tvOneNews/status/1756823951760822707
Sun Feb 11 23:34:01 +0000 2024;1756823937944879314;"...Bangun dini hari jam 2 cuma u/ bela2in nonton film "Dirty Vote".  Kalo kemarin sore nonton sesuai durasi, kali ini hampir 4 jam karna banyak bagian yg gw ulang+cek fakta2'y.  1 sosok "devil in the detail" ada pada 333 detik terakhir.  Bukan Paman'y Gibran yg jadi kunci. (``,) https://t.co/Pj2yeBZQc1";2;16;15;49;in;1242374351078354944;1756823937944879314;kafiradikalis;https://twitter.com/kafiradikalis/status/1756823937944879314
Sun Feb 11 23:33:59 +0000 2024;1756823927563972918;"@Ndons_Back Dirty vote langsung di labeli fitnah, pendukungnya bersorak dan kembali joget, aman.. Agak telat sich bikin narasi buat Conie, ya gimana lagi bikin narasinya harus edit 3 hr 3 malam.. yg penting pendukungnya bisa kembali joget dan bersorak..  Norak2 dikit gpp";0;0;0;7;in;841686184124334080;1756662363519090978;abuhafidz09;https://twitter.com/abuhafidz09/status/1756823927563972918
Sun Feb 11 23:33:57 +0000 2024;1756823919053640043;"Baru nyelesein dirty vote  ANJING SUMPAH GUE MENAJISI DIRI SENDIRI DULU SEMPET “SEDIKIT MEWAJARKAN” PENCALONAN GIBRAN FAK GOBLOK BGT GW";0;2;0;0;in;302401608;1756823919053640043;loveiszue;https://twitter.com/loveiszue/status/1756823919053640043
Sun Feb 11 23:33:55 +0000 2024;1756823914058260633;"@nnxrnnr @ShamsiAli2 @brother_djon Pada was was. Pdhal bisa nyantai ya kak. Sama aja kyk film dirty vote. Paslon lain santai, itu doang tu yg buat pers konferens blg isi filmnya fitnah, pdhal semua paslon kena 🫣";0;0;0;1;in;1635493901997051905;1756304087384248581;sab19799609;https://twitter.com/sab19799609/status/1756823914058260633
Sun Feb 11 23:33:51 +0000 2024;1756823895364259962;"Udah baik2 dianalisis, dikasih skema dan buktinya berupa foto, video, potongan berita.   Eh, pendukungnya : fitnah!  Masih mending kalo timsesnya yang angkat bicara, tapi inimah pendukungnya juga pada tutup mata wkwk  Salam 4 jari ☝️🤟, Dirty Vote.";0;0;0;0;in;1369295449593700367;1756823895364259962;umbuster;https://twitter.com/umbuster/status/1756823895364259962
Sun Feb 11 23:33:48 +0000 2024;1756823881485279639;"Iseng2 liat komenan di tiktok karena ada yg share film Dirty Vote  "Allah lagi meninggikan derajat Prabowo"  Ini dji samsoe yg gue bakar hampir ketelen... https://t.co/nJk19XVJB0";22;71;92;350;in;93882850;1756823881485279639;SoundOfYogi;https://twitter.com/SoundOfYogi/status/1756823881485279639
Sun Feb 11 23:33:47 +0000 2024;1756823879375638975;"@Pai_C1 Bansos diguyurkan jor2an sebelum pemilu (bahkan jumlahnya lebih besar dr waktu masa pandemi) juga ada tujuannya. Yg diuntungkan? Ya salah satu paslon.  Film Dirty Vote ini edukasi menurut saya. Yg diuntungkan jelas rakyat/pemilih.";0;0;0;1;in;890809977371320320;1756680242025095520;antokabr1;https://twitter.com/antokabr1/status/1756823879375638975
Sun Feb 11 23:33:47 +0000 2024;1756823879350423934;"diRty VotE bUat sEmu@ paslon k0k";0;0;0;0;in;1554618968270409730;1756823879350423934;BukuHarianGodot;https://twitter.com/BukuHarianGodot/status/1756823879350423934
Sun Feb 11 23:33:42 +0000 2024;1756823858081079325;"@chitattooes Udah gak tertolong lagi warga tiktok all in, Dirty Vote malah dibilang  hasil kerja kelompok 01 &amp  03.";0;0;0;0;in;756294783220404226;1756629530448642382;febrisa_aa;https://twitter.com/febrisa_aa/status/1756823858081079325
Sun Feb 11 23:33:39 +0000 2024;1756823845749895564;"@fauzifadillah96 Belum juga nonton full, dah klarifikasi.. miris bgt..  Definisi kebakaran jenggot... #AminkanIndonesia  #AminPalingSiapUntukIndonesia  Dirty vote";0;1;0;1;in;1736966080244142080;1756626955162825205;Anies_mania_4_u;https://twitter.com/Anies_mania_4_u/status/1756823845749895564
Sun Feb 11 23:33:35 +0000 2024;1756823830235115932;"if u search in yt search bar, dirty vote tu ngga akan keluar yg full movienya😂, lucu sekali memang padahal viewersnya terus melonjak tapi bukan auto kecari videonya  kalau mau nonton ini full movienya https://t.co/2kJ42r7AdN";0;0;1;0;in;1415262567912538118;1756823830235115932;khaistudydump;https://twitter.com/khaistudydump/status/1756823830235115932
Sun Feb 11 23:33:32 +0000 2024;1756823814741332332;"@ernestprakasa @_rlaskawns @bicaraboxoffice pendapat lu setelah nonton dirty vote bang";0;0;0;0;in;1510612837709746182;1756642594619306399;bnrnmaujdrobot;https://twitter.com/bnrnmaujdrobot/status/1756823814741332332
Sun Feb 11 23:33:26 +0000 2024;1756823791144223195;"@ujanairtajin kalo liat bukti2 di dirty vote rasanya susah krn suda dikondisikan";0;1;0;0;in;1656551665972158464;1756810988442243398;mndynight;https://twitter.com/mndynight/status/1756823791144223195
Sun Feb 11 23:33:25 +0000 2024;1756823786127511884;"@DivHumas_Polri Film Dirty Vote jgn minta ditake down lho pak. Masih banyak yg pengin nonton.";0;0;0;0;in;570133912;1756714473006768466;OllLebowski;https://twitter.com/OllLebowski/status/1756823786127511884
Sun Feb 11 23:33:25 +0000 2024;1756823784156447075;"Pengalihan isu Dirty Vote.";0;0;0;0;in;209902908;1756823784156447075;firl_i;https://twitter.com/firl_i/status/1756823784156447075
Sun Feb 11 23:33:24 +0000 2024;1756823781598011786;"@DedynurPalakka Kalau ga bener, santei aja pak. ga usah kaya kebakaran. Salam Reformasi Dirty Vote";0;0;0;0;in;330324890;1756702501695631846;muhamadal_faris;https://twitter.com/muhamadal_faris/status/1756823781598011786
Sun Feb 11 23:33:16 +0000 2024;1756823747397611879;"@ngurahsaka Kalau ga bener, santei aja pak. ga usah kaya kebakaran. Salam Reformasi Dirty Vote";0;0;0;0;in;330324890;1756482850063552963;muhamadal_faris;https://twitter.com/muhamadal_faris/status/1756823747397611879
Sun Feb 11 23:33:15 +0000 2024;1756823745854153039;"@zarryhendrik Bang nonton lah film Dirty Vote karya @Dandhy_Laksono biar nambah wawasan anda.";0;0;0;0;in;1613196936504578048;1756514806809657854;recehbdg;https://twitter.com/recehbdg/status/1756823745854153039
Sun Feb 11 23:33:10 +0000 2024;1756823723347439829;"Heran sama penyebok 02 sangking takutnya sama kebenaran yg dibongkar lewat film dokumenter dirty vote sampe bikin narasi fitnah 😏 coba klarifikasi satu satu pakai data dan fakta juga sama yang lu sebut fitnah itu, bisa gak??";0;0;0;0;in;733815997442838529;1756823723347439829;aecha_xz;https://twitter.com/aecha_xz/status/1756823723347439829
Sun Feb 11 23:33:09 +0000 2024;1756823717043487034;"#dirtyvote informatif dan edukatif, berawal dari seorang raja monyet planga plongo yg haus kekuasaan ditambah monyet2 lain yg tersandera, sehingga etika dan hukum pun ditabrak. Tontonlah dgn riang gembira,krn klo anda emosi berarti anda atw circle anda ada peran dlm film tsb";0;0;0;0;in;1256628746473234432;1756823717043487034;alaistibdad;https://twitter.com/alaistibdad/status/1756823717043487034
Sun Feb 11 23:33:08 +0000 2024;1756823713176223947;"@ApriliaLin Kalau ga bener, santei aja pak. ga usah kaya kebakaran. Salam Reformasi Dirty Vote";0;0;0;0;in;330324890;1756686574262325669;muhamadal_faris;https://twitter.com/muhamadal_faris/status/1756823713176223947
Sun Feb 11 23:33:07 +0000 2024;1756823710940745860;"@fadlizon Di komunitas saya malah lebih suka nonton Dirty Vote,,, Uda Fadli Zon sudah nonton belum ?";0;0;0;0;in;820533165873709056;1756726580225978478;edwin_wahas;https://twitter.com/edwin_wahas/status/1756823710940745860
Sun Feb 11 23:33:05 +0000 2024;1756823702631854159;"SIBUK KONFRENSI PERS MASALAH FILM DIRTY VOTE🤣🤣🤣😂🤣🍆🍆🍆";0;0;1;0;in;1603624540096954372;1756823702631854159;MaulidyaAmirud1;https://twitter.com/MaulidyaAmirud1/status/1756823702631854159
Sun Feb 11 23:33:03 +0000 2024;1756823695635751323;"jangan lupa nonton dirty vote all❤️";0;0;0;0;in;1393463002607734785;1756823695635751323;sealedpromise;https://twitter.com/sealedpromise/status/1756823695635751323
Sun Feb 11 23:33:02 +0000 2024;1756823690984226864;"Nanti ada yang potong² film Dirty Vote, terus diambil bagian yang dianggap menyerang paslon mereka, terus post di Tiktok, terus nanti akting lagi deh seolah olah yang paling tersakiti wkwkwk";0;0;0;0;in;1635077533;1756823690984226864;FathurAbdul;https://twitter.com/FathurAbdul/status/1756823690984226864
Sun Feb 11 23:33:01 +0000 2024;1756823686848663911;"Dirty Vote gmn pak @DivHumas_Polri kok gak di bannet tu.. Bahaya tu hoaxnya.. Ayo pemilu damai";0;0;0;0;in;128729601;1756823686848663911;lovegrezy;https://twitter.com/lovegrezy/status/1756823686848663911
Sun Feb 11 23:32:58 +0000 2024;1756823672646750450;"@Fahrihamzah @partaigeloraid Berak baru muncul dirty vote langsung penjelasan";0;0;0;0;in;61924955;1756726549230104638;aksaaska;https://twitter.com/aksaaska/status/1756823672646750450
Sun Feb 11 23:32:54 +0000 2024;1756823656020554036;"Aneh, film Dirty Vote memakai dokumen pakta integritas yang ditandatangani Pj Bupati Sorong Yan Piet dan Kabinda Papua Barat untuk dukung Ganjar. Dokumen itu katanya ditemukan saat OTT KPK  Aneh, karena Yan Piet kader Golkar, korupsinya melibatkan Pius kader Gerindra.";0;1;0;4;in;2557982923;1756823656020554036;171cakmus;https://twitter.com/171cakmus/status/1756823656020554036
Sun Feb 11 23:32:51 +0000 2024;1756823643693408569;"dirty vote dan sexy killers bikin gua yakin mampus sama 01";0;0;0;3;in;816261079554588673;1756823643693408569;stressfulkid;https://twitter.com/stressfulkid/status/1756823643693408569
Sun Feb 11 23:32:45 +0000 2024;1756823619647439330;"Film Dirty vote ini 100% based on data, disampaikan oleh ahli tata hukum sendiri. Jadi bukan bertujuan menyudutkan atau menuduh salah satu paslon, namun untuk membuka mata para swing voters dan para pemilih baru. Open your eyes, use your heart for better Indonesia. https://t.co/rCkNsnVz97";0;0;0;0;in;1278745219303784448;1756823619647439330;nazwahfakra;https://twitter.com/nazwahfakra/status/1756823619647439330
Sun Feb 11 23:32:33 +0000 2024;1756823569290658159;"Dirty Vote ga bakal ngaruh buat pendukung 02, pasti malah nuduh itu film pesenan salah satu paslon, mereka tu dah ga tertolong kok 😂";0;0;0;2;in;1562849523734806529;1756823569290658159;sygjamurcrspy;https://twitter.com/sygjamurcrspy/status/1756823569290658159
Sun Feb 11 23:32:31 +0000 2024;1756823560155480285;"Ini bukan Dokumentasi Dirty Vote, ini Dokumentasi Hizbullah...!!  "Mata yang membidik, lensa yang merekam, tangan yang memotret"  #FreePalestine 🇵🇸 https://t.co/0KeurlJ8JG";0;2;13;29;in;1604750520677433345;1756823560155480285;andagandung_33;https://twitter.com/andagandung_33/status/1756823560155480285
Sun Feb 11 23:32:26 +0000 2024;1756823540454809756;"@gtobing2903 @cakimiNOW @mohmahfudmd @Puspen_TNI @ListyoSigitP @ahriesonta hal yg beda. cerdas dikit lah. #DirtyVote film dokumenter terbaik 2024";0;0;0;0;in;1723560386451124224;1756711459424534934;Ki_Priok;https://twitter.com/Ki_Priok/status/1756823540454809756
Sun Feb 11 23:32:23 +0000 2024;1756823527037321551;"@fan_kkura73 Kebetulan aja saya akun tua + ga ada followers, tapi saya cuma voter biasa, ga numpangin siapa² malah tadinya ngarep 01 + 03 bisa sejalan, tapi setelah tonton Dirty Vote saya jadi lebih hati² dgn 03, ga mau ambil sikap terlalu naif.";0;0;1;2;in;3043728128;1756574348725666184;mpeffendi_4250;https://twitter.com/mpeffendi_4250/status/1756823527037321551
Sun Feb 11 23:32:20 +0000 2024;1756823511933280332;"@dekade_08 Kenapa yang kepanasan akan dokumenter Dirty Vote hanya satu paslon, padahal dokumenternya sendiri mengkritisi semua paslon.  Tentu saja jawabannya adalah";0;0;0;0;in;714666117164310529;1756679958288871629;bumb9111;https://twitter.com/bumb9111/status/1756823511933280332
Sun Feb 11 23:32:18 +0000 2024;1756823504295792721;"Baru beres nonton Dirty Vote tadi malem. Kata pertama yang mewakili perasaan setelah nonton film ini : JIJIK 🤮  Harusnya judulnya "Tsunami Fakta", bukan "Dirty Vote"";0;0;0;0;in;76898124;1756823504295792721;rifkychaerul;https://twitter.com/rifkychaerul/status/1756823504295792721
Sun Feb 11 23:32:17 +0000 2024;1756823501154181517;"@CNNIndonesia dirty vote berbasis data dan ilmiah..layak ditonton dan direnungkan bagi para pemilih khusunya pemilih pemula (gen-z dan milenial) sebelum nyoblos di TPS gunakan akal sehat untuk kemakmuran dan kemajuan NKRI";0;0;0;0;in;1612238185404444677;1756610074099716247;gumanda_sonny;https://twitter.com/gumanda_sonny/status/1756823501154181517
Sun Feb 11 23:32:13 +0000 2024;1756823482414104664;"Bantah data dengan data #Dirtyvote https://t.co/ns5MpwJ0Jy";0;0;0;0;in;1716594829139095553;1756823482414104664;al_zain1977;https://twitter.com/al_zain1977/status/1756823482414104664
Sun Feb 11 23:31:59 +0000 2024;1756823425824547217;"eranya bpk jokowi ada dokumenter sexy killer, terus sekarang dirty vote, 5 thn kedepan apalagi ya judul dokumenternya?";0;0;0;0;in;1612202552023715840;1756823425824547217;uvuvewewosas;https://twitter.com/uvuvewewosas/status/1756823425824547217
Sun Feb 11 23:31:55 +0000 2024;1756823409714217272;"@fadlizon Biar ga nonton dirty vote yak?... https://t.co/Jjmul7ExfF";0;0;0;0;in;1062541883694444544;1756726580225978478;sharkasme;https://twitter.com/sharkasme/status/1756823409714217272
Sun Feb 11 23:31:52 +0000 2024;1756823394073690409;"Dari kemarin nyicil nonton Dirty Vote, udah liat rangkuman dan kekecewaan orang-orang di tl. Udah menyiapkan diri buat emosi. Ternyata lebih dari itu, sakit hati, ga nyangka malah sampe nangis. RIP keadilan Indonesia 🥀";0;0;0;0;in;572440690;1756823394073690409;prmtskies;https://twitter.com/prmtskies/status/1756823394073690409
Sun Feb 11 23:31:48 +0000 2024;1756823380303679787;"Kalo mau komentar tentang dirty vote minimal nonton dokumenternya dulu. Jgn langsung ambil opini dari video tiktok😭 GERAMM KALI AKU NENGOKNYA";0;0;0;0;in;1248946720739700736;1756823380303679787;neracasald0;https://twitter.com/neracasald0/status/1756823380303679787
Sun Feb 11 23:31:32 +0000 2024;1756823313953992907;"Semua tweet ngomongin dirty vote, despite of itu dianggap ngunggulin satu paslon yah gimana kan ini negri ngeri emang dr dulu isinya settingan melulu...mo di sugar coat kek mana juga rasanya tetep begitu..";0;0;0;1;in;88101990;1756823313953992907;nenx_kuchienx;https://twitter.com/nenx_kuchienx/status/1756823313953992907
Sun Feb 11 23:31:27 +0000 2024;1756823292592509323;"Yaelah sexy killer nya keulang lagi👎🏻 dikeluarin h-berapa pemilu. ga berubah ubah sejak 2019 tuh, kalo mau ngerusak kepercayan harusnya dr grassroots bang. Ini kekuatannya disini semua🙂 ga belajar dr 2019 nih yg buat dirty vote";0;2;0;0;in;1291785337753149440;1756823292592509323;syatasyavia;https://twitter.com/syatasyavia/status/1756823292592509323
Sun Feb 11 23:31:27 +0000 2024;1756823292416274436;"@PhrullAzr @Bull_winner Kalo info soal data sanggahan terkait film dirty vote ada ga bro?";0;0;0;1;in;1363963084348432386;1756675391279030773;Smr93399865;https://twitter.com/Smr93399865/status/1756823292416274436
Sun Feb 11 23:31:27 +0000 2024;1756823289677349239;"Ada yang sibuk counter dan tuding balik, ada yang sibuk re-promosi partai baru, ada yang sibuk klarifikasi.. hah… senin pagi ini di linimasa, sesuatu sekali ya… 😁😁😁😁  *masih tentang Dirty Vote";0;0;0;0;in;84252939;1756823289677349239;aqil_wilda;https://twitter.com/aqil_wilda/status/1756823289677349239
Sun Feb 11 23:31:26 +0000 2024;1756823287357898810;"bukannya fokus ke fakta yang di ungkap malah fokus ke pembunuhan karakter. . . inilah rezim sekarang yang dibunuh karakternya bukan orangnya. #DirtyVote";0;0;0;0;in;845384414;1756823287357898810;BenihBaik__;https://twitter.com/BenihBaik__/status/1756823287357898810
Sun Feb 11 23:31:24 +0000 2024;1756823278235295826;"Tl gue tiba2 byk banget buzzer 02 pada muncul. Apa baru diboost kali ya karena panik dirty vote??";0;0;0;1;in;1312716057589608448;1756823278235295826;bebseokjincheol;https://twitter.com/bebseokjincheol/status/1756823278235295826
Sun Feb 11 23:31:06 +0000 2024;1756823202729538038;"Catatan atas Film "Dirty Vote" https://t.co/2pFAAmkxsp";0;0;0;0;in;2544978158;1756823202729538038;Kilas_berita_;https://twitter.com/Kilas_berita_/status/1756823202729538038
Sun Feb 11 23:30:59 +0000 2024;1756823174262763606;"tapi kalo ada yg mau bikin klarifikasi dgn ngungkapin data bantahan dan membuktikan data data di dirty vote ini palsu, i would like to hear that";0;0;1;1;in;1003146045411418113;1756822438984515844;labjenius;https://twitter.com/labjenius/status/1756823174262763606
Sun Feb 11 23:30:57 +0000 2024;1756823165437882764;"@dr_koko28 Spy masuk ke grass root, yuk gerilya ke Tik Tok, searching "Dirty Vote", share sebanyak-banyaknya";0;0;0;3;in;1732367575521136641;1756643115656712209;RQattiin;https://twitter.com/RQattiin/status/1756823165437882764
Sun Feb 11 23:30:56 +0000 2024;1756823159641403680;"@zy_zy_its_me Pada mau nonton dirty vote ke GBK ya .?  https://t.co/yqm66RfLbC";1;0;6;46;in;1102960516832550912;1756662616234303495;AbanggSayur;https://twitter.com/AbanggSayur/status/1756823159641403680
Sun Feb 11 23:30:52 +0000 2024;1756823143145189869;"VIRAL TERPOPULER: 30 Tahun di TV Kini Artis Jadi Pedagang - Sosok Dandhy Dwi Sutradara Dirty Vote   https://t.co/2NnoincEoV lewat @tribunnews";0;0;0;0;in;1058649392704450562;1756823143145189869;tribunmaduracom;https://twitter.com/tribunmaduracom/status/1756823143145189869
Sun Feb 11 23:30:48 +0000 2024;1756823126426730964;"Anak twitter &gt 20 tahun yang belum nonton, atau minimal mengklik tautan untuk nonton Dirty Vote sejak kemarin, ada berapa persen, ya? 🤔";0;0;0;0;in;49962751;1756823126426730964;nverad;https://twitter.com/nverad/status/1756823126426730964
Sun Feb 11 23:30:43 +0000 2024;1756823108307288232;"terima kasih banyak dan apresiasi tinggi dirty vote yang berani menyuarakan kebenaran dan kejujuran! semoga Tuhan YME selalu melindungi dan menyelamatkan dari marabahaya juga senantiasa memberi pertolongan dan penjagaanNya untuk tim dirty vote😇";0;1;0;0;in;1589160164611194882;1756820428272902202;lesyeuxdepeache;https://twitter.com/lesyeuxdepeache/status/1756823108307288232
Sun Feb 11 23:30:39 +0000 2024;1756823090766790660;"Yuk nonton BocorAlus Tempo trus lanjut nonton Dirty Vote sebelum nyoblos";0;0;0;0;in;1703073765280907264;1756823090766790660;ArfanRafas22296;https://twitter.com/ArfanRafas22296/status/1756823090766790660
Sun Feb 11 23:30:30 +0000 2024;1756823053399683577;"Semua kena.., tp knapa 02 yg kebakaran?😀  DIRTY VOTE - Full Movie (OFFICIAL) - YouTube https://t.co/tK8UC0OR6r";0;0;0;0;in;33080163;1756823053399683577;artonpower;https://twitter.com/artonpower/status/1756823053399683577
Sun Feb 11 23:30:28 +0000 2024;1756823043765416320;"lagi rame nih soal dirty vote di youtube tapi kok saya liat ada kerja kelompok antara 01&amp 03 yaa mana ada salam 4 jarinya lagi kwkwkw  #Pemilu2024";0;0;1;1;in;1749082706494066688;1756823043765416320;FahriArkn;https://twitter.com/FahriArkn/status/1756823043765416320
Sun Feb 11 23:30:26 +0000 2024;1756823035418726830;"Ini to.... yang sedang VIRAL itu? Full.  ___ Dirty Vote Bivitri Susanti Panik TKN 02  https://t.co/wgFneMuUt6";0;0;0;0;in;1682477993858588676;1756823035418726830;cahaya_anto;https://twitter.com/cahaya_anto/status/1756823035418726830
Sun Feb 11 23:30:24 +0000 2024;1756823026329321747;"Film Dirty Vote membahas bagaimana kecurangan dijalankan. Kami cuma menceritakan. Pemilih yang menentukan. Ayo bersama kita kalahkan rezim #KalahkanJokowi https://t.co/VnWIT7PlDW";52;150;1135;2601;in;99728171;1756823026329321747;feriamsari;https://twitter.com/feriamsari/status/1756823026329321747
Sun Feb 11 23:30:22 +0000 2024;1756823020008816906;"kok dirty vote ga bisa di search njirr harus menyelam link";0;1;0;0;in;883042212086403073;1756823020008816906;jjforlove_;https://twitter.com/jjforlove_/status/1756823020008816906
Sun Feb 11 23:30:22 +0000 2024;1756823017445839042;"@fadlizon Gak ada apa2nya dibanding film DIRTY VOTE";0;0;0;0;in;1459063992949772289;1756726580225978478;fauzansamsury;https://twitter.com/fauzansamsury/status/1756823017445839042
Sun Feb 11 23:30:21 +0000 2024;1756823014602346742;"Dirty vote, padahal semuanya ada. Tapi yang panik dan langsung klarifikasi yang itu. Kebakaran jenggotkah . Ngeri ajg, negara berasa punya lu doang.";0;0;0;0;in;293315289;1756823014602346742;rydnwr_;https://twitter.com/rydnwr_/status/1756823014602346742
Sun Feb 11 23:30:20 +0000 2024;1756823010626228525;"@tvOneNews Fakta ya, sesuai fakta dirty vote   Ngeri...";0;0;0;0;in;3310566600;1756513411612213612;fathullahfathu2;https://twitter.com/fathullahfathu2/status/1756823010626228525
Sun Feb 11 23:30:19 +0000 2024;1756823006704554019;"Tonton Dirty vote, mumpung belum di take down😇";0;0;0;0;in;905075292305203204;1756823006704554019;aphrolate;https://twitter.com/aphrolate/status/1756823006704554019
Sun Feb 11 23:30:18 +0000 2024;1756823002740916659;"@sosmedkeras dulu waktu era pak jokowi ada dokumenter sexy killer untuk menggambarkan para paslon, eh sekarang dirty vote, 5 thn kedepan apalagi ya";0;0;0;0;in;1612202552023715840;1756694577900290300;uvuvewewosas;https://twitter.com/uvuvewewosas/status/1756823002740916659
Sun Feb 11 23:30:18 +0000 2024;1756823002115915864;"@fadlizon Nonton Dirty Vote aja biar sadar para penjilat";0;0;0;0;in;1557385560607850496;1756726580225978478;IndrayantiMust1;https://twitter.com/IndrayantiMust1/status/1756823002115915864
Sun Feb 11 23:30:15 +0000 2024;1756822989100990949;"@PartaiSocmed lu bacot mulu tp gamau nonton dirty vote smpe akhir kan, karna muak? wkwkwkwkw";0;0;0;0;in;1515079083478388736;1756663456525361263;Cloudiixyz01;https://twitter.com/Cloudiixyz01/status/1756822989100990949
Sun Feb 11 23:30:12 +0000 2024;1756822975742128303;"@fadlizon Nonton dirty vote ngak..??  https://t.co/yqm66RfLbC";0;0;0;0;in;1102960516832550912;1756489718622192083;AbanggSayur;https://twitter.com/AbanggSayur/status/1756822975742128303
Sun Feb 11 23:30:11 +0000 2024;1756822971828822266;"@fadlizon Mau ngasih tau aja sih yg nonton dirty vote udh mau 3 jt";0;0;0;0;in;81026063;1756726580225978478;naarasensei;https://twitter.com/naarasensei/status/1756822971828822266
Sun Feb 11 23:30:00 +0000 2024;1756822926605656064;"Satu pertanyaan sederhana, kenapa dengan segala fakta kebobrokan, keculasan dan kecurangan pesta demokerasi  yang pernah terjadi negeri ini, antusiasme dan euphoria masyarakat nampak tinggi kpd elektoral yang tidak mengedapankan gagasan/ide ?  #dirtyvote";0;0;0;0;in;1320609164733771779;1756822926605656064;lovetilljannah_;https://twitter.com/lovetilljannah_/status/1756822926605656064
Sun Feb 11 23:29:57 +0000 2024;1756822914341773776;"@qronoz Spy masuk ke grass root, yuk gerilya ke Tik Tok, searching "Dirty Vote", share sebanyak-banyaknya";0;0;2;12;in;1732367575521136641;1756671244001505611;RQattiin;https://twitter.com/RQattiin/status/1756822914341773776
Sun Feb 11 23:29:49 +0000 2024;1756822881756184632;"Check this out! #BliBli 👉   https://t.co/FunEvWwPtu   Sedang tren dalam topik Indonesia   "Dirty Vote" | Selingkuh | "TKN 02" | "Bivitri Susanti" | Connie | "Bivitri Susanti" | "Bu Mega" | "Masa Tenang" |  Panik  Image/Vidio 👉 "Masa Tenang"  Liburan Dulu https://t.co/Op1mU6fWjw";0;0;18;20;in;1692943475636101120;1756822881756184632;hojgekan;https://twitter.com/hojgekan/status/1756822881756184632
Sun Feb 11 23:29:46 +0000 2024;1756822869605310709;"@fadlizon Dirty Vote lebih mebcerdaskan anak bangsa";0;0;0;0;in;136525180;1756726580225978478;abififa;https://twitter.com/abififa/status/1756822869605310709
Sun Feb 11 23:29:31 +0000 2024;1756822804476129661;"@xquitavee Film dirty vote diputar ngak..??  https://t.co/yqm66RfLbC";0;0;0;0;in;1102960516832550912;1756615713186599115;AbanggSayur;https://twitter.com/AbanggSayur/status/1756822804476129661
Sun Feb 11 23:29:23 +0000 2024;1756822771785711991;"Udh nonton dirty vote kelen?";0;0;0;0;in;1160387562503958533;1756822771785711991;hasanshahab_;https://twitter.com/hasanshahab_/status/1756822771785711991
Sun Feb 11 23:29:22 +0000 2024;1756822768182792490;"Sedih banget setelah nonton dirty vote, kayak... Ya Allah apa yang harus kami lakukan biar paslon genap ga menang... Apa beneran buntu aja negeri ini di tangan orang2 zalim kayak mereka....";0;1;0;0;in;1312925988162994176;1756822768182792490;ranrainyy;https://twitter.com/ranrainyy/status/1756822768182792490
Sun Feb 11 23:29:11 +0000 2024;1756822718996242893;"Kemaren posting Ulama yg dukung 02. Skrang ajak warganet nonton film tentang Jendral yg gay? Serious?  Btw, masa tenang Pak. Tenang aja.  #DirtyVote jauh mebih seru daripada #Netflix saat ini.   #KawalPemilu2024 #Salam4Jari #SalamPerubahan";0;0;0;0;in;264854419;1756822718996242893;Mindset5758;https://twitter.com/Mindset5758/status/1756822718996242893
